date,code,name,vwap930,close,result,dev930_pct
2026-07-09,1925,大和ハウス,4521.68,4537.0,高,0.34
2026-07-09,1928,積水ハウス,3470.55,3470.0,低,-0.02
2026-07-09,2269,明治HD,3873.79,3831.0,低,-1.1
2026-07-09,2413,エムスリー,1898.68,1874.5,低,-1.27
2026-07-09,2502,アサヒGHD,1653.97,1629.0,低,-1.51
2026-07-09,2503,キリンHD,2906.97,2906.0,低,-0.03
2026-07-09,2768,双日,5145.01,5133.0,低,-0.23
2026-07-09,2801,キッコーマン,1668.28,1662.0,低,-0.38
2026-07-09,2802,味の素,5825.06,5727.0,低,-1.68
2026-07-09,285A,キオクシアHD,77458.24,77830.0,高,0.48
2026-07-09,2914,JT,6173.17,6170.0,低,-0.05
2026-07-09,3038,神戸物産,2686.55,2690.5,高,0.15
2026-07-09,3092,ZOZO,1178.97,1177.5,低,-0.13
2026-07-09,3099,三越伊勢丹HD,3798.46,3828.0,高,0.78
2026-07-09,3289,東急不動産HD,1309.15,1306.5,低,-0.2
2026-07-09,3382,セブン&アイHD,2004.18,2033.0,高,1.44
2026-07-09,3407,旭化成,1873.22,1843.5,低,-1.59
2026-07-09,3436,SUMCO,4620.1,4528.0,低,-1.99
2026-07-09,3778,さくらインターネット,2744.79,2741.0,低,-0.14
2026-07-09,4005,住友化学,531.82,537.5,高,1.07
2026-07-09,4063,信越化学,6951.74,6957.0,高,0.08
2026-07-09,4183,三井化学,2129.41,2095.5,低,-1.59
2026-07-09,4188,三菱ケミカルG,1169.89,1164.0,低,-0.5
2026-07-09,4307,野村総研,4998.39,5002.0,高,0.07
2026-07-09,4385,メルカリ,4565.88,4616.0,高,1.1
2026-07-09,4452,花王,3293.56,3267.0,低,-0.81
2026-07-09,4502,武田薬品,5424.26,5371.0,低,-0.98
2026-07-09,4503,アステラス製薬,2147.04,2145.0,低,-0.1
2026-07-09,4507,塩野義製薬,2879.39,2813.5,低,-2.29
2026-07-09,4519,中外製薬,7408.09,7314.0,低,-1.27
2026-07-09,4523,エーザイ,4319.47,4267.0,低,-1.21
2026-07-09,4543,テルモ,2250.27,2216.5,低,-1.5
2026-07-09,4568,第一三共,2718.4,2714.5,低,-0.14
2026-07-09,4578,大塚HD,11118.39,11015.0,低,-0.93
2026-07-09,4689,LINEヤフー,441.31,444.3999938964844,高,0.7
2026-07-09,4751,サイバーエージェント,1501.43,1490.0,低,-0.76
2026-07-09,4755,楽天G,801.39,808.0,高,0.82
2026-07-09,4901,富士フイルム,3592.71,3581.0,低,-0.33
2026-07-09,4911,資生堂,2759.22,2757.0,低,-0.08
2026-07-09,5019,出光興産,1247.09,1237.0,低,-0.81
2026-07-09,5020,ENEOS,1254.04,1252.5,低,-0.12
2026-07-09,5108,ブリヂストン,3594.56,3558.0,低,-1.02
2026-07-09,5201,AGC,6505.64,6446.0,低,-0.92
2026-07-09,5253,カバー,1556.67,1636.0,高,5.1
2026-07-09,5401,日本製鉄,554.58,554.4000244140625,低,-0.03
2026-07-09,5406,神戸製鋼所,1881.33,1874.5,低,-0.36
2026-07-09,5411,JFEHD,1637.39,1620.0,低,-1.06
2026-07-09,5711,三菱マテリアル,3996.64,3960.0,低,-0.92
2026-07-09,5713,住友金属鉱山,7245.71,7180.0,低,-0.91
2026-07-09,5801,古河電工,3619.01,3534.0,低,-2.35
2026-07-09,5802,住友電工,2417.08,2389.0,低,-1.16
2026-07-09,5803,フジクラ,5071.43,4962.0,低,-2.16
2026-07-09,6098,リクルートHD,12444.18,12470.0,高,0.21
2026-07-09,6103,オークマ,4757.29,4850.0,高,1.95
2026-07-09,6113,アマダ,2986.9,2979.0,低,-0.26
2026-07-09,6146,ディスコ,70204.26,71290.0,高,1.55
2026-07-09,6254,野村マイクロ,4293.32,4360.0,高,1.55
2026-07-09,6273,SMC,71654.44,72210.0,高,0.78
2026-07-09,6301,コマツ,6419.29,6366.0,低,-0.83
2026-07-09,6326,クボタ,2726.31,2729.0,高,0.1
2026-07-09,6361,荏原製作所,5884.52,5830.0,低,-0.93
2026-07-09,6367,ダイキン,25336.08,25085.0,低,-0.99
2026-07-09,6501,日立製作所,4778.8,4741.0,低,-0.79
2026-07-09,6503,三菱電機,5783.02,5770.0,低,-0.23
2026-07-09,6506,安川電機,6919.45,6850.0,低,-1.0
2026-07-09,6525,KOKUSAI ELECTRIC,10585.43,10805.0,高,2.07
2026-07-09,6526,ソシオネクスト,2675.35,2672.0,低,-0.13
2026-07-09,6594,ニデック,2633.71,2607.0,低,-1.01
2026-07-09,6701,NEC,4338.91,4381.0,高,0.97
2026-07-09,6702,富士通,3335.5,3376.0,高,1.21
2026-07-09,6723,ルネサス,4879.02,4820.0,低,-1.21
2026-07-09,6724,セイコーエプソン,2808.51,2776.0,低,-1.16
2026-07-09,6752,パナソニックHD,4448.55,4454.0,高,0.12
2026-07-09,6758,ソニーG,3411.15,3392.0,低,-0.56
2026-07-09,6762,TDK,3354.33,3388.0,高,1.0
2026-07-09,6857,アドバンテスト,29210.11,29125.0,低,-0.29
2026-07-09,6861,キーエンス,75487.69,75840.0,高,0.47
2026-07-09,6902,デンソー,1931.71,1932.5,高,0.04
2026-07-09,6920,レーザーテック,42417.27,43120.0,高,1.66
2026-07-09,6963,ローム,5460.47,5583.0,高,2.24
2026-07-09,6981,村田製作所,9426.71,9390.0,低,-0.39
2026-07-09,6988,日東電工,3127.26,3135.0,高,0.25
2026-07-09,7011,三菱重工業,3829.75,3803.0,低,-0.7
2026-07-09,7012,川崎重工,2796.3,2747.5,低,-1.75
2026-07-09,7013,IHI,2825.03,2804.5,低,-0.73
2026-07-09,7182,ゆうちょ銀行,3291.62,3280.0,低,-0.35
2026-07-09,7186,コンコルディアFG,1889.66,1871.5,低,-0.96
2026-07-09,7201,日産自動車,306.5,304.5,低,-0.65
2026-07-09,7203,トヨタ自動車,2831.86,2822.5,低,-0.33
2026-07-09,7259,アイシン,2309.86,2287.0,低,-0.99
2026-07-09,7261,マツダ,1105.02,1104.0,低,-0.09
2026-07-09,7267,ホンダ,1498.51,1504.0,高,0.37
2026-07-09,7269,スズキ,2014.39,2017.5,高,0.15
2026-07-09,7270,SUBARU,2484.09,2481.0,低,-0.12
2026-07-09,7453,良品計画,3759.52,3745.0,低,-0.39
2026-07-09,7532,パンパシフィックHD,866.53,867.2999877929688,高,0.09
2026-07-09,7731,ニコン,2138.39,2142.0,高,0.17
2026-07-09,7733,オリンパス,1740.65,1737.0,低,-0.21
2026-07-09,7735,SCREEN,17616.67,17775.0,高,0.9
2026-07-09,7741,HOYA,24603.79,24595.0,低,-0.04
2026-07-09,7751,キヤノン,4309.85,4297.0,低,-0.3
2026-07-09,7974,任天堂,7124.64,7132.0,高,0.1
2026-07-09,8001,伊藤忠商事,1875.81,1888.0,高,0.65
2026-07-09,8002,丸紅,4903.51,4909.0,高,0.11
2026-07-09,8015,豊田通商,6135.64,6097.0,低,-0.63
2026-07-09,8031,三井物産,4613.24,4615.0,高,0.04
2026-07-09,8035,東京エレクトロン,69921.88,70940.0,高,1.46
2026-07-09,8053,住友商事,1556.21,1563.5,高,0.47
2026-07-09,8058,三菱商事,4420.57,4384.0,低,-0.83
2026-07-09,8233,高島屋,2316.27,2288.0,低,-1.22
2026-07-09,8267,イオン,1414.43,1413.0,低,-0.1
2026-07-09,8306,三菱UFJ,3408.05,3402.0,低,-0.18
2026-07-09,8308,りそなHD,2348.58,2352.5,高,0.17
2026-07-09,8316,三井住友FG,6749.53,6786.0,高,0.54
2026-07-09,8411,みずほFG,8180.53,8206.0,高,0.31
2026-07-09,8473,SBIHD,2689.08,2698.5,高,0.35
2026-07-09,8591,オリックス,6353.65,6410.0,高,0.89
2026-07-09,8604,野村HD,1516.18,1520.5,高,0.28
2026-07-09,8630,SOMPOHD,6638.33,6612.0,低,-0.4
2026-07-09,8697,JPX,2113.27,2111.0,低,-0.11
2026-07-09,8725,MS&ADHD,4481.22,4483.0,高,0.04
2026-07-09,8750,第一生命HD,1863.45,1865.5,高,0.11
2026-07-09,8766,東京海上HD,7779.45,7820.0,高,0.52
2026-07-09,8801,三井不動産,1521.28,1519.0,低,-0.15
2026-07-09,8802,三菱地所,4194.25,4194.0,低,-0.01
2026-07-09,8830,住友不動産,3770.25,3785.0,高,0.39
2026-07-09,9020,JR東日本,3513.38,3513.0,低,-0.01
2026-07-09,9021,JR西日本,2887.25,2895.5,高,0.29
2026-07-09,9022,JR東海,3627.44,3653.0,高,0.7
2026-07-09,9064,ヤマトHD,1966.92,1949.5,低,-0.89
2026-07-09,9101,日本郵船,5464.21,5426.0,低,-0.7
2026-07-09,9104,商船三井,5514.03,5469.0,低,-0.82
2026-07-09,9107,川崎汽船,2600.98,2582.5,低,-0.71
2026-07-09,9201,JAL,2978.94,2980.0,高,0.04
2026-07-09,9202,ANAHD,3064.84,3040.0,低,-0.81
2026-07-09,9432,NTT,149.58,149.0,低,-0.39
2026-07-09,9433,KDDI,2821.39,2808.0,低,-0.47
2026-07-09,9434,ソフトバンク,213.95,214.6999969482422,高,0.35
2026-07-09,9501,東京電力HD,471.06,481.70001220703125,高,2.26
2026-07-09,9502,中部電力,3186.06,3245.0,高,1.85
2026-07-09,9503,関西電力,2296.64,2279.0,低,-0.77
2026-07-09,9531,東京ガス,6105.67,6070.0,低,-0.58
2026-07-09,9532,大阪ガス,5425.43,5364.0,低,-1.13
2026-07-09,9684,スクエニHD,2583.18,2595.0,高,0.46
2026-07-09,9697,カプコン,3310.16,3336.0,高,0.78
2026-07-09,9766,コナミG,18597.46,18430.0,低,-0.9
2026-07-09,9843,ニトリHD,2421.45,2432.0,高,0.44
2026-07-09,9983,ファーストリテイリング,86505.08,87280.0,高,0.9
2026-07-09,9984,ソフトバンクG,5866.5,5756.0,低,-1.88
2026-07-10,1605,INPEX,3387.44,3364.0,低,-0.69
2026-07-10,1801,大成建設,14116.29,13905.0,低,-1.5
2026-07-10,1802,大林組,3254.55,3251.0,低,-0.11
2026-07-10,1803,清水建設,2494.12,2484.0,低,-0.41
2026-07-10,1812,鹿島建設,5811.03,5766.0,低,-0.77
2026-07-10,1925,大和ハウス,4519.99,4520.0,高,0.0
2026-07-10,1928,積水ハウス,3460.49,3463.0,高,0.07
2026-07-10,2269,明治HD,3789.72,3767.0,低,-0.6
2026-07-10,2413,エムスリー,1883.1,1873.5,低,-0.51
2026-07-10,2502,アサヒGHD,1615.75,1581.0,低,-2.15
2026-07-10,2503,キリンHD,2869.11,2824.0,低,-1.57
2026-07-10,2768,双日,5133.71,5088.0,低,-0.89
2026-07-10,2801,キッコーマン,1634.16,1616.5,低,-1.08
2026-07-10,2802,味の素,5677.61,5754.0,高,1.35
2026-07-10,285A,キオクシアHD,80978.84,76250.0,低,-5.84
2026-07-10,2914,JT,6170.79,6122.0,低,-0.79
2026-07-10,3038,神戸物産,2647.35,2645.0,低,-0.09
2026-07-10,3092,ZOZO,1172.31,1164.5,低,-0.67
2026-07-10,3099,三越伊勢丹HD,3884.14,3847.0,低,-0.96
2026-07-10,3289,東急不動産HD,1310.35,1296.0,低,-1.09
2026-07-10,3382,セブン&アイHD,1978.21,2025.5,高,2.39
2026-07-10,3407,旭化成,1862.37,1835.0,低,-1.47
2026-07-10,3436,SUMCO,5011.13,5244.0,高,4.65
2026-07-10,3778,さくらインターネット,2805.07,2884.0,高,2.81
2026-07-10,4005,住友化学,544.49,537.0,低,-1.38
2026-07-10,4063,信越化学,7253.5,7266.0,高,0.17
2026-07-10,4183,三井化学,2122.9,2078.0,低,-2.11
2026-07-10,4188,三菱ケミカルG,1186.44,1160.0,低,-2.23
2026-07-10,4307,野村総研,5022.65,4979.0,低,-0.87
2026-07-10,4385,メルカリ,4764.71,4809.0,高,0.93
2026-07-10,4452,花王,3235.37,3226.0,低,-0.29
2026-07-10,4502,武田薬品,5360.34,5334.0,低,-0.49
2026-07-10,4503,アステラス製薬,2141.23,2153.0,高,0.55
2026-07-10,4507,塩野義製薬,2817.2,2837.0,高,0.7
2026-07-10,4519,中外製薬,7355.65,7415.0,高,0.81
2026-07-10,4523,エーザイ,4295.38,4315.0,高,0.46
2026-07-10,4543,テルモ,2222.48,2195.0,低,-1.24
2026-07-10,4568,第一三共,2718.95,2744.0,高,0.92
2026-07-10,4578,大塚HD,11132.5,11150.0,高,0.16
2026-07-10,4689,LINEヤフー,446.45,446.3999938964844,低,-0.01
2026-07-10,4751,サイバーエージェント,1509.27,1490.0,低,-1.28
2026-07-10,4755,楽天G,809.03,802.7000122070312,低,-0.78
2026-07-10,4901,富士フイルム,3577.76,3589.0,高,0.31
2026-07-10,4911,資生堂,2734.82,2756.5,高,0.79
2026-07-10,5019,出光興産,1246.93,1239.0,低,-0.64
2026-07-10,5020,ENEOS,1248.95,1250.0,高,0.08
2026-07-10,5108,ブリヂストン,3580.25,3571.0,低,-0.26
2026-07-10,5201,AGC,6534.91,6394.0,低,-2.16
2026-07-10,5253,カバー,1612.71,1603.0,低,-0.6
2026-07-10,5401,日本製鉄,555.46,551.2000122070312,低,-0.77
2026-07-10,5406,神戸製鋼所,1877.05,1862.5,低,-0.78
2026-07-10,5411,JFEHD,1622.46,1619.5,低,-0.18
2026-07-10,5711,三菱マテリアル,4028.57,4077.0,高,1.2
2026-07-10,5713,住友金属鉱山,7274.94,7246.0,低,-0.4
2026-07-10,5801,古河電工,3777.69,3727.0,低,-1.34
2026-07-10,5802,住友電工,2564.69,2574.5,高,0.38
2026-07-10,5803,フジクラ,5193.27,5150.0,低,-0.83
2026-07-10,6098,リクルートHD,12440.9,12280.0,低,-1.29
2026-07-10,6103,オークマ,4967.7,5090.0,高,2.46
2026-07-10,6113,アマダ,3068.84,3020.0,低,-1.59
2026-07-10,6146,ディスコ,72671.17,72250.0,低,-0.58
2026-07-10,6254,野村マイクロ,4582.49,4650.0,高,1.47
2026-07-10,6273,SMC,74174.61,75280.0,高,1.49
2026-07-10,6301,コマツ,6412.71,6397.0,低,-0.25
2026-07-10,6326,クボタ,2743.75,2705.0,低,-1.41
2026-07-10,6361,荏原製作所,6031.27,6114.0,高,1.37
2026-07-10,6367,ダイキン,25412.19,25140.0,低,-1.07
2026-07-10,6501,日立製作所,4745.23,4690.0,低,-1.16
2026-07-10,6503,三菱電機,5843.05,5817.0,低,-0.45
2026-07-10,6506,安川電機,7138.91,6901.0,低,-3.33
2026-07-10,6525,KOKUSAI ELECTRIC,10918.95,10730.0,低,-1.73
2026-07-10,6526,ソシオネクスト,2819.61,2847.5,高,0.99
2026-07-10,6594,ニデック,2664.96,2666.0,高,0.04
2026-07-10,6701,NEC,4346.55,4321.0,低,-0.59
2026-07-10,6702,富士通,3372.31,3345.0,低,-0.81
2026-07-10,6723,ルネサス,4895.43,4744.0,低,-3.09
2026-07-10,6724,セイコーエプソン,2871.24,2883.0,高,0.41
2026-07-10,6752,パナソニックHD,4538.94,4480.0,低,-1.3
2026-07-10,6758,ソニーG,3374.43,3367.0,低,-0.22
2026-07-10,6762,TDK,3412.78,3380.0,低,-0.96
2026-07-10,6857,アドバンテスト,29994.12,29845.0,低,-0.5
2026-07-10,6861,キーエンス,76212.38,76900.0,高,0.9
2026-07-10,6902,デンソー,1937.47,1938.5,高,0.05
2026-07-10,6920,レーザーテック,44433.75,44230.0,低,-0.46
2026-07-10,6963,ローム,5698.69,5587.0,低,-1.96
2026-07-10,6981,村田製作所,9845.68,9750.0,低,-0.97
2026-07-10,6988,日東電工,3164.27,3180.0,高,0.5
2026-07-10,7011,三菱重工業,3821.48,3813.0,低,-0.22
2026-07-10,7012,川崎重工,2793.48,2779.5,低,-0.5
2026-07-10,7013,IHI,2827.66,2801.0,低,-0.94
2026-07-10,7182,ゆうちょ銀行,3325.63,3258.0,低,-2.03
2026-07-10,7186,コンコルディアFG,1904.54,1867.5,低,-1.94
2026-07-10,7201,日産自動車,311.91,311.20001220703125,低,-0.23
2026-07-10,7203,トヨタ自動車,2841.52,2821.5,低,-0.7
2026-07-10,7259,アイシン,2309.44,2285.5,低,-1.04
2026-07-10,7261,マツダ,1124.66,1115.5,低,-0.81
2026-07-10,7267,ホンダ,1514.03,1495.0,低,-1.26
2026-07-10,7269,スズキ,2025.34,2036.5,高,0.55
2026-07-10,7270,SUBARU,2501.22,2492.5,低,-0.35
2026-07-10,7453,良品計画,3677.41,3641.0,低,-0.99
2026-07-10,7532,パンパシフィックHD,855.56,853.4000244140625,低,-0.25
2026-07-10,7731,ニコン,2216.12,2237.0,高,0.94
2026-07-10,7733,オリンパス,1760.5,1752.0,低,-0.48
2026-07-10,7735,SCREEN,18145.91,18170.0,高,0.13
2026-07-10,7741,HOYA,25196.92,24805.0,低,-1.56
2026-07-10,7751,キヤノン,4339.73,4342.0,高,0.05
2026-07-10,7974,任天堂,7058.84,7019.0,低,-0.56
2026-07-10,8001,伊藤忠商事,1889.09,1889.5,高,0.02
2026-07-10,8002,丸紅,4883.34,4880.0,低,-0.07
2026-07-10,8015,豊田通商,6161.96,6024.0,低,-2.24
